NA2O(WT%),MGO(WT%),AL2O3(WT%),SIO2(WT%),P2O5(WT%),K2O(WT%),CAO(WT%),TIO2(WT%),MNO(WT%),FEOT(WT%),RB(PPM),V(PPM),CR(PPM),CO(PPM),NI(PPM),BA(PPM),SR(PPM),Y(PPM),ZR(PPM),NB(PPM),LA(PPM),CE(PPM),PR(PPM),ND(PPM),SM(PPM),EU(PPM),GD(PPM),TB(PPM),DY(PPM),HO(PPM),ER(PPM),YB(PPM),LU(PPM),HF(PPM),TA(PPM),TH(PPM),TECTONIC SETTING,longitude,latitude,AGE,PUBLICATION_YEAR
2.99,7.63,18.56,47.81,0.13,0.37,10.09,0.915,0.103,,10.0,150.0,259.0,30.0,112.0,99.0,201.0,35.0,78.0,4.0,1.0,30.0,,,,,,,,,,,,,,,BACK-ARC_BASIN,12.993,39.728,MIOCENE,1978
2.88,8.84,16.14,50.81,0.1,0.4,10.19,1.18,0.16,8.58,7.2,267.0,462.0,,187.0,57.0,190.0,25.0,82.0,1.5,3.92,11.21,1.91,9.23,2.9,1.07,3.35,0.61,3.93,0.86,2.53,2.39,0.34,2.2,0.11,0.58,BACK-ARC_BASIN,-57.0783,-62.1967,,2002
3.73,10.11,18.76,47.75,0.24,0.33,5.37,1.96,0.41,,2.0,596.0,218.0,,50.0,,196.0,41.0,111.0,,,,,,,,,,,,,,,,,,BACK-ARC_BASIN,134.536,38.616,,1992
3.59,6.24,18.01,51.11,0.21,0.59,9.61,1.28,0.12,,7.0,238.0,79.0,,21.0,154.0,370.0,20.0,90.0,6.1,7.7,17.7,2.3,10.3,2.8,1.1,3.3,0.5,3.3,0.7,1.9,1.6,0.2,,,0.8,BACK-ARC_BASIN,138.231,40.19,18.12,1992
1.44,8.7,15.42,47.17,0.23,0.81,14.31,0.95,0.19,,18.3,380.0,265.0,,64.9,39.1,485.0,17.0,39.1,0.847,7.52,18.4,3.01,14.6,3.73,1.18,3.95,,3.17,,1.73,1.58,,1.17,0.055,0.703,BACK-ARC_BASIN,138.976,31.038,,2000; 2001; 2010
2.56,7.489,14.386,51.223,0.097,0.049,11.996,1.245,0.199,10.459,0.6332,301.548,141.676,43.083,68.9655,5.892,77.85,30.581,62.734,0.888,1.619,5.913,1.154,6.88,2.615,1.014,4.004,0.726,4.902,1.084,3.072,3.063,0.474,1.832,0.068,0.072,BACK-ARC_BASIN,-176.162,-19.339,,2013
1.97,7.82,16.99,48.03,0.14,0.39,13.39,0.9,0.17,9.34,9.86,318.2,173.5,44.2,65.0,30.38,316.0,17.6,43.3,1.5,4.39,10.88,1.75,8.43,2.4,0.81,2.74,0.46,2.88,0.61,1.68,1.54,0.23,1.11,0.11,0.496,BACK-ARC_BASIN,139.375,31.9,,2010
2.2,8.21,16.24,49.63,0.16,0.4,11.78,0.97,0.16,9.01,25.8,,,,,147.0,264.1,22.8,83.2,4.1,7.6,17.0,,10.7,3.1,1.1,,,,,,2.3,0.4,2.2,0.3,2.1,BACK-ARC_BASIN,127.13,34.0,CENOZOIC,2006
3.66,7.11,15.04,49.36,0.21,0.37,10.65,1.58,0.16,,2.0,272.0,210.0,,100.0,23.66,165.0,38.0,132.0,10.0,,,,,,,,,,,,,,,,,BACK-ARC_BASIN,144.736,17.978,,1985
3.52,8.01,18.42,51.92,0.22,0.04,10.15,1.5,0.15,,121.0,198.0,259.0,52.0,92.0,25.0,132.0,,79.0,,,,,,,,,,,,,,,,,,BACK-ARC_BASIN,117.0,15.3923,,2015
3.19,7.11,16.26,51.51,0.14,0.24,10.96,1.41,0.13,,1.35,276.0,59.0,38.0,40.0,36.1,171.0,25.0,99.4,1.45,3.92,11.3,1.9,9.65,3.19,1.14,4.06,0.74,4.65,1.03,2.89,2.52,0.39,2.38,0.1,0.18,BACK-ARC_BASIN,-177.856,-18.5675,,1994
2.89,7.49,16.0,50.0,0.14,0.25,11.6,1.29,0.11,,3.0,,222.0,,84.0,33.0,188.0,25.0,89.0,,5.0,13.0,,,,,,,,,,,,,,2.0,BACK-ARC_BASIN,136.057,28.9833,,1980
2.57,7.08,15.65,49.3,0.2,0.28,11.36,1.8,0.18,,4.96,272.0,253.0,42.0,100.0,31.0,133.0,35.0,105.0,5.4,5.6,13.33,2.06,13.0,3.43,1.35,4.17,0.82,5.5,1.1,3.4,3.25,0.43,1.68,0.29,,BACK-ARC_BASIN,173.818,-16.6742,,1991; 1994; 1994
1.67,11.61,14.72,50.22,0.14,0.53,11.4,0.66,0.16,7.66,9.2,258.9,424.0,44.4,186.1,94.34,239.0,16.9,38.5,1.38,5.46,11.59,1.78,8.22,2.24,0.77,2.6,0.44,2.7,0.6,1.72,1.6,0.24,1.04,0.1,0.779,BACK-ARC_BASIN,139.49,30.63,,2010
3.11,6.33,16.62,51.8,0.19,0.53,10.58,1.42,0.15,,5.93,239.0,228.0,29.2,65.8,43.3,207.0,28.5,116.0,5.14,6.46,16.4,2.51,12.9,3.94,1.37,4.3192548,0.85,5.47,1.15,3.33,3.37,0.48,3.26,0.64,0.47,BACK-ARC_BASIN,144.714,18.214,,2019
2.75,6.24,16.76,51.75,0.16,0.57,11.21,1.01,,8.25,9.3,260.0,29.0,39.3,53.0,110.0,295.0,26.7,90.6,3.05,8.91,19.4,2.92,12.6,3.41,1.21,4.03,0.7,4.24,0.91,2.58,2.41,0.4,2.33,0.18,0.955,BACK-ARC_BASIN,143.05,21.83,PROTEROZOIC,1983; 1990; 2005
1.98,6.93,16.02,50.1,0.07,0.13,13.15,0.98,0.19,,2.0,355.0,136.0,38.0,53.0,14.9,273.0,21.5,40.8,0.83,2.36,7.37,1.24,6.47,2.04,0.8,2.6,0.5,3.47,0.82,2.25,2.33,0.36,1.02,0.05,0.11,BACK-ARC_BASIN,-176.46,-19.31,,1995
1.5,8.04,16.3,45.65,0.28,0.533,14.03,0.88,0.25,,14.0,431.0,97.0,56.0,63.0,,378.0,19.0,52.0,,,,,,,,,,,,,,,,,,BACK-ARC_BASIN,138.986,31.5308,1.33,1989; 1998
3.22,7.22,15.4,51.29,0.15,0.07,11.69,1.48,,9.43,0.51,,,,,5.47,97.1,,,,2.07,7.84,,9.0,3.26,1.25,4.55,,5.37,,3.4,3.16,,,,,BACK-ARC_BASIN,144.46,14.999,,1996
2.4,6.16,15.4,47.5,0.16,0.24,16.71,1.09,0.14,,4.0,,216.0,,53.0,21.0,186.0,28.0,82.0,3.0,3.0,13.0,,,,,,,,,,,,,,,BACK-ARC_BASIN,136.057,28.9833,,1980
2.55,6.45,15.76,52.13,0.08,0.2,11.31,1.01,0.14,10.38,3.53,,,,,41.0,138.0,23.9,40.4,0.59,1.94,5.71,1.02,5.44,2.25,0.88,3.25,0.58,3.87,0.82,2.51,2.25,0.43,1.35,0.53,0.14,BACK-ARC_BASIN,-177.303,-18.501,,1994; 2007
2.61,7.44,16.12,49.78,0.21,0.41,11.11,1.67,0.17,9.79,5.95,,298.0,,257.0,83.6,161.0,26.3,108.0,11.52,8.63,20.7,2.84,12.8,3.6,1.16,,0.78,4.98,1.02,2.85,2.99,,3.05,,0.74,BACK-ARC_BASIN,-177.878,-16.295,,2012; 2011
2.44,7.8,17.57,48.71,0.27,0.4,11.63,0.97,0.13,8.67,6.52,277.0,,,,,,,,,6.17,14.2,2.38,11.6,3.15,1.16,3.92,0.61,3.84,0.78,2.2,2.08,0.31,1.62,0.29,0.37,BACK-ARC_BASIN,139.845,30.916,,1992
1.38,5.96,18.99,49.15,0.05,0.11,13.18,0.67,0.19,,1.4,,,,20.7,36.5,173.7,10.3,15.2,0.4,,,,,,,,,,,,,,,,,BACK-ARC_BASIN,140.3,30.5,,2007
2.67,7.71,14.95,49.75,0.15,0.16,11.37,1.85,0.18,,3.5,292.0,262.0,40.0,104.0,25.0,118.0,,,,,,,,,,,,,,,,,,,,BACK-ARC_BASIN,173.458,-19.27,,1991
3.08,7.73,16.33,50.17,0.11,0.09,11.87,1.42,0.2,8.67,3.0,227.0,,,102.0,22.0,176.0,29.0,102.0,3.0,,,,,,,,,,,,,,,,,BACK-ARC_BASIN,-177.862,-18.568,,1977
2.96,8.94,15.88,50.54,0.16,0.35,10.71,1.18,0.15,7.68,6.0,217.0,330.0,35.0,170.0,58.0,239.0,27.3,112.0,6.2,6.32,15.4,2.02,10.2,3.24,1.25,3.82,0.69,4.56,0.98,2.93,2.7,0.401,2.4,0.31,0.46,BACK-ARC_BASIN,144.479,19.425,,2016
3.2,6.95,16.36,52.06,0.19,0.25,11.37,1.39,0.15,8.4,2.0,225.0,265.0,67.0,106.0,24.0,179.0,28.0,101.0,1.0,4.95,,,11.0,3.5,,,,,,,,,,0.23,0.27,BACK-ARC_BASIN,144.72,18.2,,1990
2.97,7.44,16.65,51.24,0.1,0.37,10.92,1.21,,7.49,4.0,228.0,286.0,35.3,109.0,38.0,205.0,29.6,93.3,3.26,6.42,15.33,2.44,11.65,3.32,1.19,3.96,0.67,4.41,0.93,2.63,2.58,0.4,2.27,0.215,0.487,BACK-ARC_BASIN,144.73,18.15,,1998; 2000; 2005
2.69,6.34,17.55,50.81,0.11,0.11,12.59,1.13,0.13,,0.1,,234.0,,105.0,35.0,186.0,24.0,89.0,2.0,,15.0,,,,,,,,,,,,,,,BACK-ARC_BASIN,-177.862,-18.568,,1994
2.51,8.64,16.18,49.84,0.1,0.32,12.83,0.96,0.14,,3.64,228.0,293.0,38.8,98.3,48.0,247.0,16.8,61.3,3.53,3.79,9.43,1.49,7.95,2.44,0.94,2.66,0.52,3.23,0.7,1.98,1.93,0.3,1.65,0.28,0.25,BACK-ARC_BASIN,144.834,16.985,,2019
2.63,6.6,16.53,51.66,,0.55,11.42,1.04,,,7.6,230.0,361.0,38.6,186.0,96.0,275.0,22.0,83.9,5.05,7.95,16.87,2.43,11.02,2.92,1.04,3.34,0.58,3.6,0.76,2.15,2.12,0.33,2.06,0.307,0.821,BACK-ARC_BASIN,143.173,21.7,,2005; 1990
2.85,6.61,15.2,49.9,0.19,0.47,11.41,1.74,0.14,,14.0,,213.0,,54.0,56.0,167.0,39.0,131.0,3.0,5.0,16.0,,,,1.56,,0.9,,,,,,3.23,,0.46,BACK-ARC_BASIN,137.441,29.3275,,1980; 1980
2.83,5.89,16.11,49.78,0.22,0.33,11.97,1.55,0.16,9.3,5.0,,195.0,,70.0,24.0,175.0,37.0,116.0,4.0,4.0,18.0,,,,1.48,,0.81,,,,,,3.0,,1.0,BACK-ARC_BASIN,136.057,28.984,,1980; 1981
2.9,6.67,18.19,51.09,0.16,0.44,10.88,1.1,0.14,7.22,6.07,218.0,217.0,31.7,92.6,46.1,235.0,24.2,91.1,2.74,5.55,13.9,2.18,10.7,3.12,1.14,3.76,0.653,4.09,0.861,2.45,2.32,0.358,2.18,0.179,0.47,BACK-ARC_BASIN,144.75,18.0,,2021
2.87,7.18,14.52,49.5,0.2,0.33,11.5,1.76,0.18,,7.0,257.0,205.0,39.0,70.0,27.0,185.0,,,,,,,,,,,,,,,,,,,,BACK-ARC_BASIN,173.818,-16.669,,1991
2.56,7.51,14.15,50.6,0.1,0.1,11.74,1.63,0.19,,2.0,296.0,224.0,43.0,79.0,17.0,108.0,,,,,,,,,,,,,,,,,,,,BACK-ARC_BASIN,173.371,-19.959,,1991
2.7,7.07,16.95,51.46,0.15,0.22,11.56,1.12,,7.81,3.0,256.0,255.0,34.7,222.0,46.0,174.0,27.7,79.1,2.62,4.08,10.77,1.71,8.73,2.86,1.08,3.87,0.67,4.33,0.92,2.66,2.53,0.39,2.04,0.177,0.331,BACK-ARC_BASIN,143.55,20.82,,2003; 2005
,6.2,14.7,51.81,0.22,0.45,11.09,0.8,0.2,,7.94,373.0,58.6,40.3,33.1,95.7,217.0,17.0,28.5,0.46,3.3,8.46,1.3,6.31,1.94,0.73,2.39,0.42,2.68,0.6,1.63,1.7,0.27,0.89,0.03,0.3,BACK-ARC_BASIN,-176.52,-22.09,,2009
4.44,7.01,16.3,50.6,0.26,0.37,7.23,1.86,0.16,,0.0,,100.0,31.0,,,230.0,36.0,153.0,,10.0,20.5,,,4.2,1.57,,0.0,5.3,,,2.5,0.5,3.1,0.0,0.0,BACK-ARC_BASIN,12.993,39.728,MIOCENE,1977
2.32,6.92,17.29,48.35,0.14,0.25,12.63,1.06,0.17,9.49,,320.0,0.0,,50.0,25.0,239.0,20.0,59.0,,,,,,,,,,,,,,,,,,BACK-ARC_BASIN,139.883,31.062,,1990
2.34,5.16,13.7,46.4,0.54,0.42,11.1,4.46,0.45,12.42,3.0,,64.0,,50.0,252.0,452.0,38.0,341.0,42.0,36.0,70.0,,,,,,,,,,,,,,1.0,BACK-ARC_BASIN,132.775,24.701,,1980
2.08,7.45,14.47,51.5,0.08,0.05,11.48,1.11,0.19,10.71,0.53,399.0,129.0,45.0,61.0,9.5,73.0,28.6,59.0,0.95,1.72,5.73,1.06,6.29,2.38,0.88,3.53,0.65,4.5,1.04,3.12,3.04,0.46,1.45,0.08,0.06,BACK-ARC_BASIN,-176.133,-20.057,,1994
2.63,7.56,14.99,52.53,0.07,0.1,11.38,1.11,,,1.12,,,,,17.0,166.0,20.69,55.0,0.9,1.86,5.82,1.08,6.4,2.28,0.94,2.91,,3.55,,2.08,1.86,0.3,1.69,0.07,0.24,BACK-ARC_BASIN,156.546,-8.606,,2020
3.27,6.64,15.9,49.5,0.14,0.29,12.42,1.18,0.12,8.25,6.0,,216.0,,53.0,26.0,184.0,28.0,90.0,2.0,2.9,14.0,,,,1.14,,0.67,,,,,,2.12,,0.0,BACK-ARC_BASIN,136.057,28.984,,1980; 1981
2.1,10.72,16.69,47.24,0.03,0.01,12.44,0.62,0.17,,,238.0,375.0,,246.0,4.0,62.0,21.0,34.0,0.6,0.85,2.7,,,1.48,0.63,2.2,,,0.75,,2.75,0.46,0.7,,3.0,BACK-ARC_BASIN,149.967,-3.87,,2003
2.73,8.49,15.73,48.85,0.52,1.06,10.16,2.21,0.17,,24.0,259.0,413.0,,170.0,359.0,376.0,29.0,204.0,54.0,32.7,66.1,7.41,31.8,6.11,1.93,6.11,,5.84,,3.29,2.5,,,,3.0,BACK-ARC_BASIN,173.408,-15.837,,1990
3.48,7.39,15.68,49.35,0.15,0.25,11.17,1.18,0.12,,2.2,,151.0,35.5,47.0,57.0,200.0,,84.0,,5.4,13.1,,9.2,2.54,1.07,3.0,0.58,,,,2.34,0.45,2.02,0.34,0.43,BACK-ARC_BASIN,12.993,39.728,MIOCENE,1978; 1979
2.78,6.79,14.8,51.4,0.18,0.48,10.3,1.47,0.15,,8.54,258.0,239.0,41.4,117.0,74.1,177.0,30.8,110.0,8.91,6.82,17.0,2.48,12.5,3.9,1.36,4.61,0.8,5.4,1.18,3.16,2.97,0.432,2.84,0.56,0.77,BACK-ARC_BASIN,114.923,13.2072,,2018
1.86,6.87,16.0,49.99,0.13,0.62,12.33,0.51,0.21,9.08,8.54,281.0,29.1,40.5,,108.0,383.0,10.7,22.0,0.298,2.52,6.02,0.894,4.42,1.33,0.492,1.61,0.266,1.84,0.403,1.19,1.25,0.19,0.651,0.019,0.241,BACK-ARC_BASIN,151.942,-3.7123,,2015
2.36,7.33,13.94,50.73,0.1,0.05,11.66,1.22,0.2,,1.0,355.0,149.0,,75.0,8.0,71.0,27.0,64.0,1.3,1.85,5.7,,,2.7,0.97,3.6,,,1.05,,3.3,0.52,1.4,,2.0,BACK-ARC_BASIN,150.027,-3.378,,2003
1.33,10.74,14.5,48.42,0.11,0.1,12.27,0.56,0.21,7.95,,213.0,524.0,40.0,198.0,,145.0,,,,,,,,,,,,,,,,,,,,BACK-ARC_BASIN,-176.125,-18.625,,1990
1.73,8.85,15.85,51.8,0.06,0.1,12.58,0.71,0.15,7.75,1.53,295.0,390.0,38.0,106.0,20.3,118.0,15.8,31.6,0.38,1.19,3.85,0.73,4.14,1.51,0.62,2.01,0.41,2.63,0.56,1.69,1.76,0.28,0.86,0.02,,BACK-ARC_BASIN,-176.133,-20.057,,1994
3.12,5.2,17.6,49.4,0.12,0.25,11.4,1.26,0.17,,3.54,211.0,229.0,49.4,123.0,33.3,193.0,28.7,95.7,4.5,4.16,12.4,1.9,10.0,3.23,1.2,3.84,0.7,4.88,1.1,2.93,2.91,0.421,2.38,0.28,0.32,BACK-ARC_BASIN,115.047,12.9196,,2018
3.83,5.23,16.8,49.37,0.2,0.46,10.23,1.52,0.19,,11.0,324.0,,,32.0,38.0,192.0,35.0,105.0,3.0,,,,,,,,,,,,,,,,,BACK-ARC_BASIN,-177.862,-18.568,,1994
1.94,7.72,16.5,51.36,0.06,0.27,12.73,0.44,0.14,,3.0,219.0,129.0,42.0,76.0,66.0,202.0,10.0,24.0,0.7,,,,,,,,,,,,,,,,,BACK-ARC_BASIN,151.463,-3.705,,2003
2.65,6.85,16.6,50.3,0.16,0.33,12.4,1.14,0.17,,,327.0,92.0,,48.0,26.0,247.0,22.0,65.0,,,,,,,,,,,,,,,,,,BACK-ARC_BASIN,139.888,31.08,,1990
1.99,8.9,18.54,49.17,0.15,0.03,13.69,0.76,0.16,,1.0,227.0,,,112.0,19.0,152.0,23.0,47.0,2.0,,,,,,,,,,,,,,,,,BACK-ARC_BASIN,-176.5,-20.142,,1994
2.58,6.3,13.86,51.12,0.1,0.13,11.37,1.6,0.23,12.53,,354.0,222.0,42.0,835.0,,110.0,,,,,,,,,,,,,,,,,,,,BACK-ARC_BASIN,-176.125,-18.625,,1990
4.42,6.19,14.34,52.53,0.33,1.17,5.27,2.18,0.18,,15.0,306.0,11.0,,14.0,242.0,265.0,45.0,231.0,8.0,,41.0,,,,,,,,,,,,,,,BACK-ARC_BASIN,134.536,38.616,CENOZOIC,1992
2.55,7.47,14.14,50.5,0.1,0.1,11.77,1.66,0.19,,2.0,303.0,235.0,43.0,70.0,20.0,107.0,,,,,,,,,,,,,,,,,,,,BACK-ARC_BASIN,173.368,-19.9533,,1991
2.84,7.7,16.37,47.55,0.16,0.15,10.5,1.38,0.17,10.4,1.24,225.0,349.0,40.5,130.0,44.0,188.0,27.2,85.7,2.91,4.68,12.2,2.2,11.7,3.52,1.32,4.29,0.77,5.11,1.08,3.01,2.85,0.44,2.53,0.16,0.25,BACK-ARC_BASIN,138.231,40.19,CENOZOIC,2015
2.2057,7.85172,15.10628,50.57042,0.08246,0.06854,12.3749,1.16082,0.19144,10.51778,1.05759025765155,297.836321914104,330.474119330701,41.5663502104382,112.495727417541,10.284792028124,81.7682244246614,30.8009531644511,66.564177352154,1.38098988593255,2.00650923558839,5.91418094659474,1.11547526568366,6.4883224148899,2.49024655515153,0.952573282252544,4.07833106777369,0.726682735208166,4.99122920302721,1.17179764757044,3.11788546741174,3.3300069998783,0.511050380455303,1.70626415584251,0.0929650594756861,0.135375257767942,BACK-ARC_BASIN,-176.36,-17.94,,2012
2.44,7.35,16.65,49.5,0.05,0.31,13.05,0.85,0.16,,3.0,196.0,159.0,,46.0,47.0,213.0,,40.0,,2.5,7.0,,,1.8,0.72,,0.39,,,,1.9,,,0.079,0.23,BACK-ARC_BASIN,167.813,-12.147,,1994
2.66,7.14,16.3,49.6,0.13,0.1,12.07,1.32,0.15,8.9,0.0,,267.0,,103.0,24.0,165.0,30.0,95.0,4.0,4.0,17.0,,,,,,,,,,,,,,0.0,BACK-ARC_BASIN,137.44,29.328,,1980
2.18,8.36,14.72,49.94,0.07,0.05,12.51,0.95,0.17,,0.5,292.0,293.0,,115.0,12.0,73.0,21.0,48.0,1.0,1.65,5.0,,,2.1,0.8,2.9,,,0.8,,2.5,0.4,1.0,,3.0,BACK-ARC_BASIN,149.963,-3.4467,,2003
2.53,8.44,14.2,49.6,0.17,0.4,11.22,1.48,0.13,9.46,5.0,,278.0,,156.0,45.0,162.0,34.0,109.0,5.0,4.0,13.0,,,,,,,,,,,,,,0.0,BACK-ARC_BASIN,137.44,29.328,,1980
2.34,7.89,14.54,50.0,0.1,0.09,12.68,1.47,0.18,,2.0,290.0,197.0,44.0,75.0,15.0,104.0,32.0,68.0,1.8,2.0,,,8.0,,1.1,,,4.8,,3.4,2.95,,,,,BACK-ARC_BASIN,173.385,-19.8783,,1991; 1994
2.83,7.03,15.52,51.12,0.12,0.27,11.32,1.14,0.16,,7.8,301.0,,,,48.3,140.0,27.4,73.0,2.7,4.4,12.0,1.8,9.8,3.1,1.1,4.1,,5.0,,3.1,3.2,0.45,2.0,0.19,0.37,BACK-ARC_BASIN,-174.817,-15.6265,,1993; 2003; 2020
3.7268,6.3714,15.4664,49.4711,0.2497,0.333,10.1679,1.972,0.1308,9.94,4.70858284891788,282.73677526487,241.907678909921,,,42.5215243233166,180.083843215104,45.1606080777825,162.999327137025,7.30167040160982,6.95031423781867,20.8979975143934,3.10503417137157,16.9140587852208,5.2163863628657,1.86883075944711,6.95745058644326,1.25450516436028,7.89750092742009,1.7109660446626,5.43799600651177,4.45343989524157,0.656238276951011,3.99319495161592,0.447808511046458,0.435183749138475,BACK-ARC_BASIN,139.577,19.454,NEOGENE,2010
2.36,7.84,14.51,49.75,0.1,0.08,12.55,1.38,0.18,,2.0,263.0,198.0,44.0,78.0,23.0,104.0,,,,,,,,,,,,,,,,,,,,BACK-ARC_BASIN,173.38,-19.936,,1991
2.53,7.78,16.0,49.8,0.1,0.34,12.34,1.53,0.14,,6.0,237.0,294.0,46.0,118.0,70.0,184.0,,,,,,,,,,,,,,,,,,,,BACK-ARC_BASIN,173.535,-16.308,,1991
2.71,8.29,16.24,49.1,0.16,0.51,11.67,1.22,0.16,,5.0,254.0,306.0,,146.0,30.0,136.0,33.0,96.0,9.0,,,,,,,,,,,,,,,,,BACK-ARC_BASIN,144.616,13.614,,1985
2.49,7.33,16.6,51.22,0.13,0.24,12.12,0.96,,7.53,3.81,252.0,259.0,36.7,119.0,58.3,187.0,24.3,64.2,2.19,4.1,10.7,1.71,8.28,2.56,0.98,3.3,0.6,3.73,0.81,2.31,2.23,0.35,1.73,0.159,0.492,BACK-ARC_BASIN,143.44,20.97,,1998; 2000; 2005
2.75,6.54,17.1,50.0,0.2,0.19,12.22,1.37,0.15,8.06,2.0,,273.0,,69.0,52.0,167.0,32.0,123.0,6.0,5.0,17.0,,,,,,,,,,,,,,1.0,BACK-ARC_BASIN,137.684,28.638,,1980
3.03,7.53,17.03,50.99,0.13,0.24,11.05,1.03,0.17,7.81,4.32,275.0,275.0,,147.0,53.0,188.0,25.0,76.0,6.0,,,,8.84,2.87,,,,,,,,,,,,BACK-ARC_BASIN,144.702,15.865,,1985; 1987
2.65,5.8,13.2,49.7,0.34,0.41,10.39,3.6,0.19,11.07,5.0,,131.0,,74.0,128.0,374.0,34.0,198.0,17.0,20.0,43.0,,,,2.5,,0.95,,,,,,4.9,,0.0,BACK-ARC_BASIN,132.775,24.701,,1980; 1981
2.8,7.93,15.9,50.2,0.13,0.22,11.11,1.26,0.1,7.79,2.0,,232.0,,157.0,35.0,179.0,27.0,91.0,4.0,2.0,11.0,,,,,,,,,,,,,,0.0,BACK-ARC_BASIN,136.057,28.984,,1980
2.23,8.38,14.92,49.58,0.08,0.04,12.58,0.96,0.17,,0.0,269.0,272.0,55.0,118.0,4.0,72.0,21.0,50.0,0.9,,,,,,,,,,,,,,,,,BACK-ARC_BASIN,149.57,-3.523,,2003
2.98,7.58,16.2,48.1,0.17,0.3,11.6,1.75,0.23,11.1,,318.0,237.0,52.0,87.8,,214.0,28.1,101.7,5.33,5.55,14.98,2.4,12.6,3.8,1.38,4.64,0.726,4.79,0.982,2.91,3.12,0.378,2.64,0.315,0.48,BACK-ARC_BASIN,-175.008,-14.835,,2012
2.37,5.43,18.78,50.51,0.22,0.61,10.17,0.92,0.2,9.7,9.3,267.0,32.0,27.0,42.0,165.3,444.0,17.1,34.7,0.88,3.72,9.11,1.44,7.2,2.1,0.89,2.36,0.42,2.56,0.55,1.62,1.61,0.27,1.05,0.084,0.259,BACK-ARC_BASIN,-178.8,-21.5,,2007
1.97449826725937,8.7320662598082,16.1554653357813,48.6367573913069,0.114077170418006,0.101732946793997,13.0570873050865,1.09915984000279,0.156981052313731,9.61804900830306,2.81856924145089,282.68464254032,359.983778826966,50.6372940430753,137.76127516715,32.329530086629,143.253868278394,23.3210135135667,65.2762274871934,4.23653305864884,3.94282820854972,10.0693189078707,1.59293356244034,8.24386561852517,2.61896321839966,0.984383978976304,3.50788146178452,0.576815480508936,3.90434142994558,0.800817917568851,2.40858422626907,2.4616088395894,0.334943240212151,1.71949794779233,0.231513876869787,0.353984617235498,BACK-ARC_BASIN,-177.58,-16.04,,2012
2.74,7.65,16.3,49.6,0.15,0.08,11.74,1.29,0.15,,,,253.0,,117.0,26.0,160.0,31.0,94.0,3.0,6.0,14.0,,,,,,,,,,,,,,,BACK-ARC_BASIN,137.441,29.3275,,1980
2.55,7.84,16.3,49.3,0.19,0.34,11.88,1.38,0.16,,6.0,270.0,295.0,40.0,104.0,66.0,176.0,28.0,95.0,8.7,7.35,16.99,2.6,13.0,3.05,0.95,2.94,0.63,4.5,0.82,2.6,2.6,0.38,2.36,0.97,,BACK-ARC_BASIN,173.545,-16.305,,1994; 1994
2.59,7.78,16.1,49.3,0.12,0.26,10.97,1.14,0.14,,11.0,,300.0,,137.0,35.0,167.0,24.0,78.0,4.0,5.0,14.0,,,,,,,,,,,,,,1.0,BACK-ARC_BASIN,136.057,28.9833,,1980
3.4,6.62,16.07,50.81,0.2,0.55,10.38,1.54,0.16,,2.0,281.0,236.0,,121.0,39.0,181.0,41.0,122.0,11.0,,,,,,,,,,,,,,,,,BACK-ARC_BASIN,144.778,17.953,,1985
3.05,5.77,17.57,50.36,0.27,0.34,10.7,1.3,,8.77,6.1,,,,47.0,20.0,262.0,25.0,77.0,1.4,6.5,,,,,,,,,,,,,,,,BACK-ARC_BASIN,139.87,30.916,,1992
2.28,7.16,13.71,50.6,0.09,0.05,11.63,1.18,0.2,,0.5,363.0,98.0,,67.0,18.0,72.0,29.0,63.0,1.2,1.65,5.5,,,2.6,0.97,3.6,,,1.1,,3.2,0.51,1.3,,2.0,BACK-ARC_BASIN,150.455,-3.065,,2003
2.44,8.18,14.66,51.7,0.5,1.19,9.69,1.12,0.14,,15.0,338.0,62.0,,54.0,211.0,283.0,39.1,89.0,22.0,20.0,30.6,4.87,18.6,5.06,1.55,4.88,0.8,4.57,1.08,2.71,2.53,0.5,2.14,,2.03,BACK-ARC_BASIN,121.295,8.7853,,1991
3.01714545454545,7.31507272727273,15.5001545454545,48.7511363636364,0.130718181818182,0.181963636363636,12.0300272727273,1.76078181818182,0.207145454545455,11.0521636363636,3.15414492602442,304.52148469635,249.215691468503,45.9905592817445,86.5559471285753,31.3861777483227,197.586513627762,29.3171949651288,117.359841843358,3.39747381059075,4.24764043052635,13.1695160809705,2.23005006004627,11.530760513308,3.50309265299939,1.37012170165295,4.82805691898497,0.821929190624395,5.43009074707305,1.0953454381075,3.0544899509807,2.88076654302271,0.435457843923244,2.80973524486452,0.228860860043082,0.268789404994416,BACK-ARC_BASIN,-176.41,-15.11,,2012
2.63,5.52,14.1,47.1,0.45,0.51,9.83,4.12,0.17,12.43,6.0,,53.0,,40.0,151.0,424.0,38.0,290.0,34.0,32.0,70.0,,,,,,,,,,,,,,4.0,BACK-ARC_BASIN,132.775,24.701,,1980
1.95,6.37,17.08,52.71,0.14,0.3,12.4,0.61,0.07,8.36,4.28,,,,,47.8,151.0,14.5,25.9,0.34,1.89,5.22,0.86,4.59,1.7,0.61,2.09,0.3,2.37,0.47,1.32,1.37,0.2,0.84,0.45,0.18,BACK-ARC_BASIN,-176.775,-20.709,,1994
