CITATIONS,TECTONIC SETTING,LOCATION,LOCATION COMMENT,LATITUDE MIN,LATITUDE MAX,LONGITUDE MIN,LONGITUDE MAX,LAND OR SEA,ELEVATION MIN,ELEVATION MAX,SAMPLE NAME,ROCK NAME,MIN. AGE (YRS.),MAX. AGE (YRS.),GEOL.,AGE,ERUPTION DAY,ERUPTION MONTH,ERUPTION YEAR,ROCK TEXTURE,ROCK TYPE,DRILL DEPTH MIN,DRILL DEPTHAX,ALTERATION,MINERAL,MATERIAL,SIO2(WT%),TIO2(WT%),B2O3(WT%),AL2O3(WT%),CR2O3(WT%),FE2O3(WT%),FEO(WT%),FEOT(WT%),CAO(WT%),MGO(WT%),MNO(WT%),NIO(WT%),K2O(WT%),NA2O(WT%),P2O5(WT%),H2O(WT%),H2OP(WT%),H2OM(WT%),H2OT(WT%),CO2(WT%),CO1(WT%),F(WT%),CL(WT%),CL2(WT%),OH(WT%),CH4(WT%),SO2(WT%),SO3(WT%),SO4(WT%),S(WT%),LOI(WT%),VOLATILES(WT%),O(WT%),OTHERS(WT%),HE(CCM/G),HE(CCMSTP/G),HE3(CCMSTP/G),HE3(AT/G),HE4(CCM/G),HE4(CCMSTP/G),HE4(AT/G),HE4(MOLE/G),HE4(NCC/G),HE(NCC/G),LI(PPM),BE(PPM),B(PPM),C(PPM),CO2(PPM),F(PPM),NA(PPM),MG(PPM),AL(PPM),P(PPM),S(PPM),CL(PPM),K(PPM),CA(PPM),SC(PPM),TI(PPM),V(PPM),CR(PPM),MN(PPM),FE(PPM),CO(PPM),NI(PPM),CU(PPM),ZN(PPM),GA(PPM),GE(PPM),AS(PPM),SE(PPM),BR(PPM),RB(PPM),SR(PPM),Y(PPM),ZR(PPM),NB(PPM),MO(PPM),RU(PPM),RH(PPM),PD(PPM),AG(PPM),CD(PPM),IN(PPM),SN(PPM),SB(PPM),TE(PPM),I(PPM),CS(PPM),BA(PPM),LA(PPM),CE(PPM),PR(PPM),ND(PPM),SM(PPM),EU(PPM),GD(PPM),TB(PPM),DY(PPM),HO(PPM),ER(PPM),TM(PPM),YB(PPM),LU(PPM),HF(PPM),TA(PPM),W(PPM),RE(PPM),OS(PPM),IR(PPM),PT(PPM),AU(PPM),HG(PPM),TL(PPM),PB(PPM),BI(PPM),TH(PPM),U(PPM),ND143_ND144,ND143_ND144_INI,EPSILON_ND,SR87_SR86,SR87_SR86_INI,PB206_PB204,PB206_PB204_INI,PB207_PB204,PB207_PB204_INI,PB208_PB204,PB208_PB204_INI,OS184_OS188,OS186_OS188,OS187_OS186,OS187_OS188,RE187_OS186,RE187_OS188,HF176_HF177,HE3_HE4,HE3_HE4(R/R(A)),HE4_HE3,HE4_HE3(R/R(A)),K40_AR40,AR40_K40,UNIQUE_ID,Unnamed: 171
[14216],ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),WEST AUSTRALIAN CRATON / YILGARN CRATON / EASTERN GOLDFIELDS SUPERTERRANE / KALGOORLIE TERRANE - KAMBALDA DOMAIN,SOUTHERN KALGOORLIE TERRANE,-28.0,-30.0,121.0,122.0,SAE,,,s_TW1 [14216],BASALT [14216],2700000000 [14216],2700000000 [14216],NEO [14216],ARCHEAN [14216],,,,,VOL,,,,,WR [14216] ,48.77,0.7,,12.99,,2.36,8.68,10.81,11.16,9.99,0.19,,0.18,1.61,0.04,,,,,,,,,,,,,,,0.0,3.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.0,,237.0,792.0,,,64.0,301.0,71.0,83.0,,,,,,7.0,189.9,16.0,41.0,1.82,,,,,,,,,,,,,15.1,1.99,5.8,0.82,5.26,1.37,0.55,2.02,0.36,2.39,0.53,1.49,0.25,1.51,0.22,0.96,,,,,,,,,,,,0.18,,0.512698,,,,,,,,,,,,,,,,,,,,,,,,454591.0,
[14216],ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),WEST AUSTRALIAN CRATON / YILGARN CRATON / EASTERN GOLDFIELDS SUPERTERRANE / KALGOORLIE TERRANE - KAMBALDA DOMAIN,SOUTHERN KALGOORLIE TERRANE,-28.0,-30.0,121.0,122.0,SAE,,,s_W2-4 [14216],BASALT [14216],2700000000 [14216],2700000000 [14216],NEO [14216],ARCHEAN [14216],,,,,VOL,,,,,WR [14216] ,49.48,1.2,,15.38,,2.3,11.19,13.25,9.52,6.0,0.22,,0.22,2.77,0.11,,,,,,,,,,,,,,,0.02,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.0,,283.0,85.0,,,80.0,120.0,86.0,141.0,,,,,,2.6,132.2,28.0,83.0,3.75,,,,,,,,,,,,,28.6,5.35,13.2,1.9,9.49,2.95,1.01,3.7,0.64,4.32,0.92,2.57,0.41,2.63,0.41,2.2,,,,,,,,,,,,0.77,,0.512523,,,,,,,,,,,,,,,,,,,,,,,,454593.0,
[14216],ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),WEST AUSTRALIAN CRATON / YILGARN CRATON / EASTERN GOLDFIELDS SUPERTERRANE / KALGOORLIE TERRANE - KAMBALDA DOMAIN,SOUTHERN KALGOORLIE TERRANE,-28.0,-30.0,121.0,122.0,SAE,,,s_W2-3 [14216],BASALT [14216],2700000000 [14216],2700000000 [14216],NEO [14216],ARCHEAN [14216],,,,,VOL,,,,,WR [14216] ,50.15,1.46,,13.85,,2.48,12.23,14.47,8.1,5.82,0.22,,0.47,2.66,0.14,,,,,,,,,,,,,,,0.24,2.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.0,,331.0,99.0,,,72.0,57.0,111.0,150.0,,,,,,22.7,109.4,35.0,105.0,5.37,,,,,,,,,,,,,221.2,6.47,16.67,2.34,11.69,3.54,1.17,4.75,0.83,5.52,1.18,3.3,0.54,3.46,0.53,3.33,,,,,,,,,,,,1.03,,,,,,,,,,,,,,,,,,,,,,,,,,454594.0,
[14216],ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),WEST AUSTRALIAN CRATON / YILGARN CRATON / EASTERN GOLDFIELDS SUPERTERRANE / KALGOORLIE TERRANE - KAMBALDA DOMAIN,SOUTHERN KALGOORLIE TERRANE,-28.0,-30.0,121.0,122.0,SAE,,,s_SC9 [14216],BASALT [14216],2700000000 [14216],2700000000 [14216],NEO [14216],ARCHEAN [14216],,,,,VOL,,,,,WR [14216] ,50.5,1.63,,13.4,,2.96,11.9,14.58,9.0,5.23,0.27,,0.22,2.97,0.15,,,,,,,,,,,,,,,0.35,1.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0,,349.0,99.0,,,74.0,82.0,150.0,158.0,,,,,,5.0,89.3,33.0,110.0,5.13,,,,,,,,,,,,,52.0,5.85,15.5,2.27,11.7,3.62,1.03,4.95,0.85,5.61,1.19,3.34,0.53,3.56,0.56,2.97,,,,,,,,,,,,1.06,,,,,,,,,,,,,,,,,,,,,,,,,,454595.0,
[14216],ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),WEST AUSTRALIAN CRATON / YILGARN CRATON / EASTERN GOLDFIELDS SUPERTERRANE / KALGOORLIE TERRANE - KAMBALDA DOMAIN,SOUTHERN KALGOORLIE TERRANE,-28.0,-30.0,121.0,122.0,SAE,,,s_SC8 [14216],BASALT [14216],2700000000 [14216],2700000000 [14216],NEO [14216],ARCHEAN [14216],,,,,VOL,,,,,WR [14216] ,50.73,1.48,,14.21,,2.09,10.98,12.86,9.84,4.57,0.28,,0.28,3.02,0.14,,,,,,,,,,,,,,,0.01,2.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.0,,392.0,102.0,,,78.0,50.0,7.0,157.0,,,,,,2.4,128.4,35.0,102.0,5.25,,,,,,,,,,,,,79.3,7.05,17.99,2.52,12.33,3.66,1.1,4.84,0.83,5.48,1.15,3.26,0.52,3.38,0.53,3.07,,,,,,,,,,,,0.98,,,,,,,,,,,,,,,,,,,,,,,,,,454596.0,
[14216],ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),WEST AUSTRALIAN CRATON / YILGARN CRATON / EASTERN GOLDFIELDS SUPERTERRANE / KALGOORLIE TERRANE - KAMBALDA DOMAIN,SOUTHERN KALGOORLIE TERRANE,-28.0,-30.0,121.0,122.0,SAE,,,s_SC6 [14216],BASALT [14216],2700000000 [14216],2700000000 [14216],NEO [14216],ARCHEAN [14216],,,,,VOL,,,,,WR [14216] ,49.9,1.7,,13.0,,2.99,12.6,15.3,9.69,4.16,0.24,,0.3,2.68,0.16,,,,,,,,,,,,,,,0.01,2.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.0,,302.0,196.0,,,58.0,64.0,8.0,150.0,,,,,,2.4,109.0,28.0,115.0,5.94,,,,,,,,,,,,,127.0,8.28,20.4,2.85,14.0,4.1,1.35,5.34,0.94,6.24,1.32,3.76,0.59,3.88,0.6,3.51,,,,,,,,,,,,1.11,,,,,,,,,,,,,,,,,,,,,,,,,,454597.0,
[14216],ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),WEST AUSTRALIAN CRATON / YILGARN CRATON / EASTERN GOLDFIELDS SUPERTERRANE / KALGOORLIE TERRANE - KAMBALDA DOMAIN,SOUTHERN KALGOORLIE TERRANE,-28.0,-30.0,121.0,122.0,SAE,,,s_S5 [14216],BASALT [14216],2700000000 [14216],2700000000 [14216],NEO [14216],ARCHEAN [14216],,,,,VOL,,,,,WR [14216] ,49.9,1.45,,14.0,,2.46,12.8,14.94,9.11,4.66,0.25,,0.33,2.63,0.14,,,,,,,,,,,,,,,0.07,2.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.0,,332.0,98.0,,,62.0,79.0,78.0,145.0,,,,,,6.8,136.0,33.0,98.0,5.18,,,,,,,,,,,,,228.0,6.7,16.9,2.38,11.8,3.47,1.13,4.58,0.8,5.23,1.13,3.2,0.51,3.3,0.52,2.9,,,,,,,,,,,,0.95,,,,,,,,,,,,,,,,,,,,,,,,,,454598.0,
[14216],ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),WEST AUSTRALIAN CRATON / YILGARN CRATON / EASTERN GOLDFIELDS SUPERTERRANE / KALGOORLIE TERRANE - KAMBALDA DOMAIN,SOUTHERN KALGOORLIE TERRANE,-28.0,-30.0,121.0,122.0,SAE,,,s_S3 [14216],BASALT [14216],2700000000 [14216],2700000000 [14216],NEO [14216],ARCHEAN [14216],,,,,VOL,,,,,WR [14216] ,49.99,1.48,,14.08,,2.35,12.44,14.56,8.75,5.47,0.25,,0.46,2.96,0.14,,,,,,,,,,,,,,,0.08,1.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0,,343.0,98.0,,,72.0,76.0,90.0,143.0,,,,,,27.6,93.7,33.0,101.0,5.08,,,,,,,,,,,,,138.9,6.8,17.36,2.48,12.21,3.48,1.24,4.61,0.81,5.42,1.15,3.29,0.51,3.41,0.52,3.09,,,,,,,,,,,,0.86,,,,,,,,,,,,,,,,,,,,,,,,,,454599.0,
[14216],ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),WEST AUSTRALIAN CRATON / YILGARN CRATON / EASTERN GOLDFIELDS SUPERTERRANE / KALGOORLIE TERRANE - KAMBALDA DOMAIN,SOUTHERN KALGOORLIE TERRANE,-28.0,-30.0,121.0,122.0,SAE,,,s_M9-8 [14216],BASALT [14216],2700000000 [14216],2700000000 [14216],NEO [14216],ARCHEAN [14216],,,,,VOL,,,,,WR [14216] ,50.09,1.47,,13.87,,3.75,11.31,14.68,9.3,5.6,0.26,,0.27,2.33,0.13,,,,,,,,,,,,,,,0.01,1.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0,,343.0,97.0,,,78.0,82.0,29.0,160.0,,,,,,3.2,98.5,32.0,99.0,4.57,,,,,,,,,,,,,16.0,6.45,16.42,2.28,11.41,3.4,0.95,4.55,0.79,5.33,1.12,3.16,0.5,3.22,0.52,2.43,,,,,,,,,,,,0.95,,,,,,,,,,,,,,,,,,,,,,,,,,454600.0,
[14216],ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),WEST AUSTRALIAN CRATON / YILGARN CRATON / EASTERN GOLDFIELDS SUPERTERRANE / KALGOORLIE TERRANE - KAMBALDA DOMAIN,SOUTHERN KALGOORLIE TERRANE,-28.0,-30.0,121.0,122.0,SAE,,,s_M9-2 [14216],BASALT [14216],2700000000 [14216],2700000000 [14216],NEO [14216],ARCHEAN [14216],,,,,VOL,,,,,WR [14216] ,50.14,1.46,,13.99,,3.8,11.09,14.51,9.58,4.77,0.25,,0.28,2.23,0.14,,,,,,,,,,,,,,,0.03,2.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.0,,329.0,95.0,,,84.0,77.0,114.0,115.0,,,,,,0.0,139.8,32.0,97.0,5.0,,,,,,,,,,,,,72.3,6.57,16.25,2.28,11.27,3.4,1.19,4.54,0.78,5.35,1.11,3.17,0.49,3.27,0.51,3.08,,,,,,,,,,,,0.97,,,,,,,,,,,,,,,,,,,,,,,,,,454601.0,
[14216],ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),WEST AUSTRALIAN CRATON / YILGARN CRATON / EASTERN GOLDFIELDS SUPERTERRANE / KALGOORLIE TERRANE - KAMBALDA DOMAIN,SOUTHERN KALGOORLIE TERRANE,-28.0,-30.0,121.0,122.0,SAE,,,s_14-2 [14216],BASALT [14216],2700000000 [14216],2700000000 [14216],NEO [14216],ARCHEAN [14216],,,,,VOL,,,,,WR [14216] ,48.44,1.44,,13.86,,4.16,10.83,14.58,11.03,4.53,0.25,,0.34,1.98,0.14,,,,,,,,,,,,,,,0.05,2.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.0,,344.0,95.0,,,72.0,74.0,183.0,132.0,,,,,,7.7,99.9,33.0,99.0,5.22,,,,,,,,,,,,,32.0,6.77,16.77,2.44,11.99,3.55,1.12,4.76,0.81,5.34,1.15,3.32,0.51,3.4,0.5,3.09,,,,,,,,,,,,0.96,,,,,,,,,,,,,,,,,,,,,,,,,,454602.0,
[14216],ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),WEST AUSTRALIAN CRATON / YILGARN CRATON / EASTERN GOLDFIELDS SUPERTERRANE / KALGOORLIE TERRANE - KAMBALDA DOMAIN,SOUTHERN KALGOORLIE TERRANE,-28.0,-30.0,121.0,122.0,SAE,,,s_M1-2 [14216],BASALT [14216],2700000000 [14216],2700000000 [14216],NEO [14216],ARCHEAN [14216],,,,,VOL,,,,,WR [14216] ,51.4,1.48,,13.9,,4.36,9.69,13.59,10.2,4.91,0.21,,0.23,1.84,0.14,,,,,,,,,,,,,,,0.23,1.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.0,,344.0,96.0,,,84.0,71.0,135.0,122.0,,,,,,2.9,107.0,34.0,100.0,5.21,,,,,,,,,,,,,58.0,6.63,17.4,2.46,12.3,3.75,1.22,4.91,0.85,5.54,1.15,3.28,0.53,3.39,0.52,3.14,,,,,,,,,,,,0.99,,,,,,,,,,,,,,,,,,,,,,,,,,454603.0,
[14216],ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),WEST AUSTRALIAN CRATON / YILGARN CRATON / EASTERN GOLDFIELDS SUPERTERRANE / KALGOORLIE TERRANE - KAMBALDA DOMAIN,SOUTHERN KALGOORLIE TERRANE,-28.0,-30.0,121.0,122.0,SAE,,,s_M1-1 [14216],BASALT [14216],2700000000 [14216],2700000000 [14216],NEO [14216],ARCHEAN [14216],,,,,VOL,,,,,WR [14216] ,48.8,1.4,,13.61,,2.9,11.9,14.5,9.48,4.87,0.25,,0.35,2.79,0.13,,,,,,,,,,,,,,,0.01,3.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.0,,322.0,94.0,,,81.0,81.0,10.0,140.0,,,,,,7.4,119.6,32.0,97.0,4.31,,,,,,,,,,,,,58.8,6.25,15.88,2.26,11.15,3.27,1.05,4.34,0.74,4.95,1.04,2.88,0.46,3.03,0.48,2.56,,,,,,,,,,,,0.88,,,,,,,,,,,,,,,,,,,,,,,,,,454604.0,
[14216],ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),WEST AUSTRALIAN CRATON / YILGARN CRATON / EASTERN GOLDFIELDS SUPERTERRANE / KALGOORLIE TERRANE - KAMBALDA DOMAIN,SOUTHERN KALGOORLIE TERRANE,-28.0,-30.0,121.0,122.0,SAE,,,s_049-4 [14216],BASALT [14216],2700000000 [14216],2700000000 [14216],NEO [14216],ARCHEAN [14216],,,,,VOL,,,,,WR [14216] ,48.68,0.59,,15.58,,2.94,6.95,9.59,10.51,8.58,0.16,,0.05,1.58,0.06,,,,,,,,,,,,,,,0.01,4.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0,,236.0,362.0,,,58.0,96.0,90.0,67.0,,,,,,0.5,75.6,15.0,39.0,1.7,,,,,,,,,,,,,18.8,2.41,5.98,0.87,3.97,1.31,0.51,1.9,0.33,2.39,0.53,1.53,0.22,1.53,0.23,1.09,,,,,,,,,,,,0.27,,0.5128020000000001,,,,,,,,,,,,,,,,,,,,,,,,454605.0,
[14216],ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),WEST AUSTRALIAN CRATON / YILGARN CRATON / EASTERN GOLDFIELDS SUPERTERRANE / KALGOORLIE TERRANE - KAMBALDA DOMAIN,SOUTHERN KALGOORLIE TERRANE,-28.0,-30.0,121.0,122.0,SAE,,,s_BA3 [14216],BASALT [14216],2700000000 [14216],2700000000 [14216],NEO [14216],ARCHEAN [14216],,,,,VOL,,,,,WR [14216] ,48.77,0.59,,15.48,,2.49,7.62,9.86,10.4,8.61,0.17,,0.05,1.42,0.06,,,,,,,,,,,,,,,0.03,4.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.0,,241.0,362.0,,,64.0,96.0,125.0,69.0,,,,,,0.8,74.6,16.0,38.0,1.75,,,,,,,,,,,,,17.6,2.32,5.68,0.81,4.0,1.35,0.53,2.0,0.35,2.39,0.52,1.54,0.23,1.5,0.25,1.08,,,,,,,,,,,,0.28,,,,,,,,,,,,,,,,,,,,,,,,,,454606.0,
[14216],ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),WEST AUSTRALIAN CRATON / YILGARN CRATON / EASTERN GOLDFIELDS SUPERTERRANE / KALGOORLIE TERRANE - KAMBALDA DOMAIN,SOUTHERN KALGOORLIE TERRANE,-28.0,-30.0,121.0,122.0,SAE,,,s_049-3 [14216],BASALT [14216],2700000000 [14216],2700000000 [14216],NEO [14216],ARCHEAN [14216],,,,,VOL,,,,,WR [14216] ,50.15,0.57,,15.12,,2.62,7.22,9.57,10.82,8.09,0.16,,0.05,1.67,0.06,,,,,,,,,,,,,,,0.02,3.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.0,,222.0,412.0,,,58.0,108.0,47.0,72.0,,,,,,0.9,105.5,15.0,38.0,1.64,,,,,,,,,,,,,17.5,2.14,5.36,0.76,3.76,1.26,0.49,1.83,0.32,2.31,0.51,1.43,0.24,1.48,0.22,1.12,,,,,,,,,,,,0.32,,,,,,,,,,,,,,,,,,,,,,,,,,454607.0,
[14216],ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),WEST AUSTRALIAN CRATON / YILGARN CRATON / EASTERN GOLDFIELDS SUPERTERRANE / KALGOORLIE TERRANE - KAMBALDA DOMAIN,SOUTHERN KALGOORLIE TERRANE,-28.0,-30.0,121.0,122.0,SAE,,,s_1786-12A [14216],BASALT [14216],2700000000 [14216],2700000000 [14216],NEO [14216],ARCHEAN [14216],,,,,VOL,,,,,WR [14216] ,48.43,0.65,,13.62,,2.03,9.52,11.36,12.55,9.48,0.2,,0.13,1.13,0.06,,,,,,,,,,,,,,,0.17,1.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0,,236.0,460.0,,,70.0,154.0,74.0,105.0,,,,,,9.0,65.7,14.0,38.0,2.05,,,,,,,,,,,,,19.9,2.05,5.71,0.86,4.56,1.43,0.58,1.91,0.35,2.37,0.51,1.44,0.23,1.48,0.22,0.94,,,,,,,,,,,,0.17,,0.5126109999999999,,,,,,,,,,,,,,,,,,,,,,,,454608.0,
[14216],ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),WEST AUSTRALIAN CRATON / YILGARN CRATON / EASTERN GOLDFIELDS SUPERTERRANE / KALGOORLIE TERRANE - KAMBALDA DOMAIN,SOUTHERN KALGOORLIE TERRANE,-28.0,-30.0,121.0,122.0,SAE,,,s_495-6 [14216],BASALT [14216],2700000000 [14216],2700000000 [14216],NEO [14216],ARCHEAN [14216],,,,,VOL,,,,,WR [14216] ,50.66,0.71,,14.48,,1.64,8.52,9.99,11.91,7.5,0.22,,0.12,1.83,0.06,,,,,,,,,,,,,,,0.16,2.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.0,,270.0,376.0,,,72.0,118.0,87.0,88.0,,,,,,0.7,73.0,18.0,42.0,2.09,,,,,,,,,,,,,12.9,3.05,7.63,1.22,5.54,1.83,0.64,2.36,0.41,2.86,0.62,1.8,0.26,1.76,0.28,1.3,,,,,,,,,,,,0.23,,,,,,,,,,,,,,,,,,,,,,,,,,454609.0,
[14216],ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),WEST AUSTRALIAN CRATON / YILGARN CRATON / EASTERN GOLDFIELDS SUPERTERRANE / KALGOORLIE TERRANE - KAMBALDA DOMAIN,SOUTHERN KALGOORLIE TERRANE,-28.0,-30.0,121.0,122.0,SAE,,,s_1887-6 [14216],BASALT [14216],2700000000 [14216],2700000000 [14216],NEO [14216],ARCHEAN [14216],,,,,VOL,,,,,WR [14216] ,52.79,0.8,,14.39,,1.56,8.18,9.58,10.42,7.09,0.19,,0.09,2.14,0.07,,,,,,,,,,,,,,,0.03,2.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.0,,297.0,262.0,,,68.0,67.0,111.0,86.0,,,,,,2.4,101.8,19.0,47.0,2.39,,,,,,,,,,,,,10.2,2.93,7.95,1.26,5.82,1.95,0.73,2.56,0.45,3.13,0.67,2.05,0.29,2.04,0.33,1.49,,,,,,,,,,,,0.23,,,,,,,,,,,,,,,,,,,,,,,,,,454610.0,
[14216],ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),WEST AUSTRALIAN CRATON / YILGARN CRATON / EASTERN GOLDFIELDS SUPERTERRANE / KALGOORLIE TERRANE - KAMBALDA DOMAIN,SOUTHERN KALGOORLIE TERRANE,-28.0,-30.0,121.0,122.0,SAE,,,s_392-8 [14216],BASALT [14216],2700000000 [14216],2700000000 [14216],NEO [14216],ARCHEAN [14216],,,,,VOL,,,,,WR [14216] ,51.32,0.72,,14.53,,1.62,8.82,10.28,11.9,7.56,0.2,,0.11,1.9,0.06,,,,,,,,,,,,,,,0.02,1.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.0,,270.0,372.0,,,73.0,122.0,77.0,83.0,,,,,,0.7,124.2,18.0,42.0,2.18,,,,,,,,,,,,,14.8,3.08,7.62,1.23,5.33,1.85,0.63,2.48,0.44,3.01,0.64,1.93,0.28,1.82,0.29,1.21,,,,,,,,,,,,0.25,,0.512745,,,,,,,,,,,,,,,,,,,,,,,,454611.0,
[14216],ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),WEST AUSTRALIAN CRATON / YILGARN CRATON / EASTERN GOLDFIELDS SUPERTERRANE / KALGOORLIE TERRANE - KAMBALDA DOMAIN,SOUTHERN KALGOORLIE TERRANE,-28.0,-30.0,121.0,122.0,SAE,,,s_1786-13 [14216],BASALT [14216],2700000000 [14216],2700000000 [14216],NEO [14216],ARCHEAN [14216],,,,,VOL,,,,,WR [14216] ,48.26,0.75,,15.07,,1.99,9.38,11.18,12.44,8.14,0.21,,0.13,1.81,0.06,,,,,,,,,,,,,,,0.28,1.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.0,,272.0,388.0,,,70.0,92.0,143.0,87.0,,,,,,5.4,118.2,18.0,44.0,2.06,,,,,,,,,,,,,20.7,2.05,6.36,1.02,5.32,1.71,0.64,2.32,0.41,2.75,0.59,1.7,0.27,1.73,0.26,1.21,,,,,,,,,,,,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,454612.0,
[14216],ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),WEST AUSTRALIAN CRATON / YILGARN CRATON / EASTERN GOLDFIELDS SUPERTERRANE / KALGOORLIE TERRANE - KAMBALDA DOMAIN,SOUTHERN KALGOORLIE TERRANE,-28.0,-30.0,121.0,122.0,SAE,,,s_222-1 [14216],BASALT [14216],2700000000 [14216],2700000000 [14216],NEO [14216],ARCHEAN [14216],,,,,VOL,,,,,WR [14216] ,52.16,0.75,,14.37,,1.38,8.78,10.01,11.16,7.13,0.2,,0.1,1.86,0.06,,,,,,,,,,,,,,,0.12,1.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.0,,271.0,292.0,,,76.0,75.0,75.0,86.0,,,,,,1.1,74.1,19.0,44.0,2.33,,,,,,,,,,,,,34.8,2.57,6.91,1.05,5.45,1.71,0.63,2.47,0.43,2.92,0.64,1.79,0.28,1.89,0.28,1.37,,,,,,,,,,,,0.23,,,,,,,,,,,,,,,,,,,,,,,,,,454613.0,
[14216],ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),WEST AUSTRALIAN CRATON / YILGARN CRATON / EASTERN GOLDFIELDS SUPERTERRANE / KALGOORLIE TERRANE - KAMBALDA DOMAIN,SOUTHERN KALGOORLIE TERRANE,-28.0,-30.0,121.0,122.0,SAE,,,s_495-5 [14216],BASALT [14216],2700000000 [14216],2700000000 [14216],NEO [14216],ARCHEAN [14216],,,,,VOL,,,,,WR [14216] ,51.8,0.71,,14.5,,1.52,7.87,9.27,12.4,6.3,0.22,,0.13,1.98,0.06,,,,,,,,,,,,,,,0.08,2.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.0,,266.0,364.0,,,78.0,120.0,98.0,79.0,,,,,,0.5,86.4,18.0,42.0,2.22,,,,,,,,,,,,,14.4,2.29,6.48,1.0,5.29,1.66,0.6,2.43,0.42,2.86,0.63,1.74,0.28,1.83,0.28,1.28,,,,,,,,,,,,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,454614.0,
[14216],ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),WEST AUSTRALIAN CRATON / YILGARN CRATON / EASTERN GOLDFIELDS SUPERTERRANE / KALGOORLIE TERRANE - KAMBALDA DOMAIN,SOUTHERN KALGOORLIE TERRANE,-28.0,-30.0,121.0,122.0,SAE,,,s_1887-7 [14216],BASALT [14216],2700000000 [14216],2700000000 [14216],NEO [14216],ARCHEAN [14216],,,,,VOL,,,,,WR [14216] ,52.23,0.85,,14.55,,1.77,9.17,10.76,9.39,7.02,0.22,,0.12,3.1,0.06,,,,,,,,,,,,,,,0.04,1.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.0,,303.0,278.0,,,67.0,67.0,31.0,86.0,,,,,,2.6,102.9,21.0,49.0,2.26,,,,,,,,,,,,,22.4,2.94,8.14,1.28,5.99,2.05,0.75,2.78,0.48,3.38,0.73,2.2,0.32,2.07,0.34,1.3,,,,,,,,,,,,0.22,,,,,,,,,,,,,,,,,,,,,,,,,,454615.0,
