Craton,REFERENCE,SAMPLE_ID,ROCK_NAME,LATITUDE,LONGITUDE,MIN_AGE,AGE,MAX_AGE,C_MIN_AGE,C_AGE,C_MAX_AGE,Arc_probability3,CITATIONS,TECTONIC SETTING,LOCATION,LOCATION COMMENT,LATITUDE MIN,LATITUDE MAX,LONGITUDE MIN,LONGITUDE MAX,LAND OR SEA,ELEVATION MIN,ELEVATION MAX,SAMPLE NAME,ROCK NAME,MIN. AGE (YRS.),MAX. AGE (YRS.),GEOL.,ERUPTION DAY,ERUPTION MONTH,ERUPTION YEAR,ROCK TEXTURE,ROCK TYPE,DRILL DEPTH MIN,DRILL DEPTHAX,ALTERATION,MINERAL,MATERIAL,SIO2(WT%),TIO2(WT%),B2O3(WT%),AL2O3(WT%),CR2O3(WT%),FE2O3(WT%),FEO(WT%),FEOT(WT%),CAO(WT%),MGO(WT%),MNO(WT%),NIO(WT%),K2O(WT%),NA2O(WT%),P2O5(WT%),H2O(WT%),H2OP(WT%),H2OM(WT%),H2OT(WT%),CO2(WT%),CO1(WT%),F(WT%),CL(WT%),CL2(WT%),OH(WT%),CH4(WT%),SO2(WT%),SO3(WT%),SO4(WT%),S(WT%),LOI(WT%),VOLATILES(WT%),O(WT%),OTHERS(WT%),HE(CCM/G),HE(CCMSTP/G),HE3(CCMSTP/G),HE3(AT/G),HE4(CCM/G),HE4(CCMSTP/G),HE4(AT/G),HE4(MOLE/G),HE4(NCC/G),HE(NCC/G),LI(PPM),BE(PPM),B(PPM),C(PPM),CO2(PPM),F(PPM),NA(PPM),MG(PPM),AL(PPM),P(PPM),S(PPM),CL(PPM),K(PPM),CA(PPM),SC(PPM),TI(PPM),V(PPM),CR(PPM),MN(PPM),FE(PPM),CO(PPM),NI(PPM),CU(PPM),ZN(PPM),GA(PPM),GE(PPM),AS(PPM),SE(PPM),BR(PPM),RB(PPM),SR(PPM),Y(PPM),ZR(PPM),NB(PPM),MO(PPM),RU(PPM),RH(PPM),PD(PPM),AG(PPM),CD(PPM),IN(PPM),SN(PPM),SB(PPM),TE(PPM),I(PPM),CS(PPM),BA(PPM),LA(PPM),CE(PPM),PR(PPM),ND(PPM),SM(PPM),EU(PPM),GD(PPM),TB(PPM),DY(PPM),HO(PPM),ER(PPM),TM(PPM),YB(PPM),LU(PPM),HF(PPM),TA(PPM),W(PPM),RE(PPM),OS(PPM),IR(PPM),PT(PPM),AU(PPM),HG(PPM),TL(PPM),PB(PPM),BI(PPM),TH(PPM),U(PPM),ND143_ND144,ND143_ND144_INI,EPSILON_ND,SR87_SR86,SR87_SR86_INI,PB206_PB204,PB206_PB204_INI,PB207_PB204,PB207_PB204_INI,PB208_PB204,PB208_PB204_INI,OS184_OS188,OS186_OS188,OS187_OS186,OS187_OS188,RE187_OS186,RE187_OS188,HF176_HF177,HE3_HE4,HE3_HE4(R/R(A)),HE4_HE3,HE4_HE3(R/R(A)),K40_AR40,AR40_K40,UNIQUE_ID,Unnamed: 171
"Shandong, North China Craton","GEOCHEMISTRY OF ~2.7 GA BASALTS FROM TAISHAN AREA: CONSTRAINTS ON THE EVOLUTION OF EARLY NEOARCHEAN GRANITE-GREENSTONE BELT IN WESTERN SHANDONG PROVINCE, CHINA",T1023,THOLEIITE,36.43,117.28,2700.0,ARCHEAN,2700.0,2697.0,2706.0,2715.0,0.00838297,"GEOCHEMISTRY OF ~2.7 GA BASALTS FROM TAISHAN AREA: CONSTRAINTS ON THE EVOLUTION OF EARLY NEOARCHEAN GRANITE-GREENSTONE BELT IN WESTERN SHANDONG PROVINCE, CHINA",ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),"Shandong, North China Craton",,36.43,36.43,117.28,117.28,,,,T1023,THOLEIITE,2700000000.0,2700000000.0,PALEO,,,,,THOLEIITE,,,,,WR,51.2,0.8,,12.1,,,,10.19,8.2,6.9,0.2,,0.0,2.3,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.0,,,146.0,,,,,,,,,,,,1.0,65.0,17.0,49.0,7.03,,,,,,,,,,,,,23.0,2.44,6.64,1.11,5.97,2.21,0.89,3.6,0.76,5.41,1.18,3.37,,3.36,0.46,1.4,0.2,,,,,,,,,,,0.14,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,
"Shandong, North China Craton","GEOCHEMISTRY OF ~2.7 GA BASALTS FROM TAISHAN AREA: CONSTRAINTS ON THE EVOLUTION OF EARLY NEOARCHEAN GRANITE-GREENSTONE BELT IN WESTERN SHANDONG PROVINCE, CHINA",T1019-6,basalt,36.43,117.28,2700.0,ARCHEAN,2700.0,2697.0,2706.0,2715.0,0.083165146,"GEOCHEMISTRY OF ~2.7 GA BASALTS FROM TAISHAN AREA: CONSTRAINTS ON THE EVOLUTION OF EARLY NEOARCHEAN GRANITE-GREENSTONE BELT IN WESTERN SHANDONG PROVINCE, CHINA",ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),"Shandong, North China Craton",,36.43,36.43,117.28,117.28,,,,T1019-6,basalt,2700000000.0,2700000000.0,PALEO,,,,,basalt,,,,,WR,51.4,1.1,,15.4,,,,14.26,1.2,6.2,0.2,,0.1,2.1,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.0,,,166.0,,,,,,,,,,,,1.0,38.0,20.0,59.0,7.7,,,,,,,,,,,,,35.0,2.79,5.26,1.28,7.03,2.17,0.75,2.67,0.51,3.41,0.69,1.91,,2.06,0.32,1.8,0.2,,,,,,,,,,,0.14,0.29,,,,,,,,,,,,,,,,,,,,,,,,,,
"Shandong, North China Craton","GEOCHEMISTRY OF ~2.7 GA BASALTS FROM TAISHAN AREA: CONSTRAINTS ON THE EVOLUTION OF EARLY NEOARCHEAN GRANITE-GREENSTONE BELT IN WESTERN SHANDONG PROVINCE, CHINA",T1019-8,basalt,36.43,117.28,2700.0,ARCHEAN,2700.0,2697.0,2706.0,2715.0,0.081718937,"GEOCHEMISTRY OF ~2.7 GA BASALTS FROM TAISHAN AREA: CONSTRAINTS ON THE EVOLUTION OF EARLY NEOARCHEAN GRANITE-GREENSTONE BELT IN WESTERN SHANDONG PROVINCE, CHINA",ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),"Shandong, North China Craton",,36.43,36.43,117.28,117.28,,,,T1019-8,basalt,2700000000.0,2700000000.0,PALEO,,,,,basalt,,,,,WR,51.9,1.2,,14.9,,,,14.46,1.8,5.8,0.2,,0.4,1.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.0,,,181.0,,,,,,,,,,,,6.0,42.0,20.0,66.0,8.46,,,,,,,,,,,,,49.0,3.01,8.03,1.28,6.75,2.31,0.86,2.89,0.55,3.67,0.83,2.34,,2.44,0.38,2.0,0.2,,,,,,,,,,,0.37,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,
"Shandong, North China Craton","GEOCHEMISTRY OF ~2.7 GA BASALTS FROM TAISHAN AREA: CONSTRAINTS ON THE EVOLUTION OF EARLY NEOARCHEAN GRANITE-GREENSTONE BELT IN WESTERN SHANDONG PROVINCE, CHINA",T1019-9,basalt,36.43,117.28,2700.0,ARCHEAN,2700.0,2697.0,2706.0,2715.0,0.00702553,"GEOCHEMISTRY OF ~2.7 GA BASALTS FROM TAISHAN AREA: CONSTRAINTS ON THE EVOLUTION OF EARLY NEOARCHEAN GRANITE-GREENSTONE BELT IN WESTERN SHANDONG PROVINCE, CHINA",ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),"Shandong, North China Craton",,36.43,36.43,117.28,117.28,,,,T1019-9,basalt,2700000000.0,2700000000.0,PALEO,,,,,basalt,,,,,WR,50.7,1.1,,15.7,,,,13.82,1.9,6.9,0.2,,0.1,2.3,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.0,,,166.0,,,,,,,,,,,,1.0,38.0,26.0,63.0,7.04,,,,,,,,,,,,,7.0,3.75,13.44,1.59,8.46,2.62,0.75,3.2,0.6,3.82,0.78,2.24,,2.36,0.36,1.8,0.2,,,,,,,,,,,0.21,0.09,,,,,,,,,,,,,,,,,,,,,,,,,,
"Shandong, North China Craton","GEOCHEMISTRY OF ~2.7 GA BASALTS FROM TAISHAN AREA: CONSTRAINTS ON THE EVOLUTION OF EARLY NEOARCHEAN GRANITE-GREENSTONE BELT IN WESTERN SHANDONG PROVINCE, CHINA",T1019-10,basalt,36.43,117.28,2700.0,ARCHEAN,2700.0,2697.0,2706.0,2715.0,0.001861933,"GEOCHEMISTRY OF ~2.7 GA BASALTS FROM TAISHAN AREA: CONSTRAINTS ON THE EVOLUTION OF EARLY NEOARCHEAN GRANITE-GREENSTONE BELT IN WESTERN SHANDONG PROVINCE, CHINA",ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),"Shandong, North China Craton",,36.43,36.43,117.28,117.28,,,,T1019-10,basalt,2700000000.0,2700000000.0,PALEO,,,,,basalt,,,,,WR,51.5,1.1,,15.6,,,,13.77,1.3,7.4,0.2,,0.1,2.7,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,,,183.0,,,,,,,,,,,,0.0,28.0,24.0,62.0,5.82,,,,,,,,,,,,,15.0,2.99,7.9,1.34,7.04,2.51,1.0,3.46,0.66,455.0,0.99,2.85,,2.97,0.44,1.8,0.2,,,,,,,,,,,0.17,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,
"Shandong, North China Craton","GEOCHEMISTRY OF ~2.7 GA BASALTS FROM TAISHAN AREA: CONSTRAINTS ON THE EVOLUTION OF EARLY NEOARCHEAN GRANITE-GREENSTONE BELT IN WESTERN SHANDONG PROVINCE, CHINA",T1021,basalt,36.43,117.28,2700.0,ARCHEAN,2700.0,2697.0,2706.0,2715.0,0.01454179,"GEOCHEMISTRY OF ~2.7 GA BASALTS FROM TAISHAN AREA: CONSTRAINTS ON THE EVOLUTION OF EARLY NEOARCHEAN GRANITE-GREENSTONE BELT IN WESTERN SHANDONG PROVINCE, CHINA",ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),"Shandong, North China Craton",,36.43,36.43,117.28,117.28,,,,T1021,basalt,2700000000.0,2700000000.0,PALEO,,,,,basalt,,,,,WR,50.6,1.1,,14.4,,,,14.59,2.9,7.4,0.2,,0.2,1.2,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.0,,,168.0,,,,,,,,,,,,3.0,60.0,21.0,63.0,7.56,,,,,,,,,,,,,75.0,1.99,5.87,1.03,5.82,2.13,0.83,3.07,0.62,4.48,0.97,2.83,,2.83,0.39,1.9,0.2,,,,,,,,,,,0.17,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,
North China Craton,"GEOCHEMISTRY OF NEOARCHEAN (CA. 2.55-2.50 GA) VOLCANIC AND OPHIOLITIC ROCKS IN THE WUTAISHAN GREENSTONE BELT, CENTRAL OROGENIC BELT, NORTH CHINA CRATON: IMPLICATIONS FPR GEODYNAMIC SETTING AND CONTINENTAL GROWTH",2002-63,BASALT,38.8669,113.714,2500.0,ARCHEAN,2550.0,2500.0,2525.0,2550.0,0.965264499,"GEOCHEMISTRY OF NEOARCHEAN (CA. 2.55-2.50 GA) VOLCANIC AND OPHIOLITIC ROCKS IN THE WUTAISHAN GREENSTONE BELT, CENTRAL OROGENIC BELT, NORTH CHINA CRATON: IMPLICATIONS FPR GEODYNAMIC SETTING AND CONTINENTAL GROWTH",ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),North China Craton,,38.8669,38.8669,113.714,113.714,,,,2002-63,BASALT,2500000000.0,2550000000.0,PALEO,,,,,BASALT,,,,,WR,50.6,1.23,,15.42,,,,11.85,9.48,6.8,0.19,,1.02,1.94,0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,283.0,82.0,,,61.0,137.0,140.0,114.0,,,,,,25.0,246.0,20.4,24.0,2.53,,,,,,,,,,,,,214.0,10.56,24.35,3.2,14.19,3.62,1.15,3.88,0.64,4.0,0.8,2.25,,1.97,0.28,,0.18,,,,,,,,,7.5,,2.02,0.354,,,,,,,,,,,,,,,,,,,,,,,,,,
North China Craton,"GEOCHEMISTRY OF NEOARCHEAN (CA. 2.55-2.50 GA) VOLCANIC AND OPHIOLITIC ROCKS IN THE WUTAISHAN GREENSTONE BELT, CENTRAL OROGENIC BELT, NORTH CHINA CRATON: IMPLICATIONS FPR GEODYNAMIC SETTING AND CONTINENTAL GROWTH",2002-71,BASALT,38.8733,113.767,2500.0,ARCHEAN,2550.0,2500.0,2525.0,2550.0,0.508572042,"GEOCHEMISTRY OF NEOARCHEAN (CA. 2.55-2.50 GA) VOLCANIC AND OPHIOLITIC ROCKS IN THE WUTAISHAN GREENSTONE BELT, CENTRAL OROGENIC BELT, NORTH CHINA CRATON: IMPLICATIONS FPR GEODYNAMIC SETTING AND CONTINENTAL GROWTH",ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),North China Craton,,38.8733,38.8733,113.767,113.767,,,,2002-71,BASALT,2500000000.0,2550000000.0,PALEO,,,,,BASALT,,,,,WR,50.75,0.99,,13.65,,,,13.28,9.89,6.56,0.23,,0.8,2.26,0.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,343.0,112.0,,,63.0,65.0,92.0,143.0,,,,,,35.0,206.0,20.3,43.0,2.18,,,,,,,,,,,,,121.0,6.66,16.57,2.2,9.63,2.61,0.91,3.2,0.58,3.69,0.79,2.37,,2.31,0.35,,0.15,,,,,,,,,6.3,,0.72,0.082,,,,,,,,,,,,,,,,,,,,,,,,,,
North China Craton,"GEOCHEMISTRY OF NEOARCHEAN (CA. 2.55-2.50 GA) VOLCANIC AND OPHIOLITIC ROCKS IN THE WUTAISHAN GREENSTONE BELT, CENTRAL OROGENIC BELT, NORTH CHINA CRATON: IMPLICATIONS FPR GEODYNAMIC SETTING AND CONTINENTAL GROWTH",2002-94,BASALT,38.5,113.0,2500.0,ARCHEAN,2550.0,2500.0,2525.0,2550.0,0.01459762,"GEOCHEMISTRY OF NEOARCHEAN (CA. 2.55-2.50 GA) VOLCANIC AND OPHIOLITIC ROCKS IN THE WUTAISHAN GREENSTONE BELT, CENTRAL OROGENIC BELT, NORTH CHINA CRATON: IMPLICATIONS FPR GEODYNAMIC SETTING AND CONTINENTAL GROWTH",ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),North China Craton,,38.5,38.5,113.0,113.0,,,,2002-94,BASALT,2500000000.0,2550000000.0,PALEO,,,,,BASALT,,,,,WR,50.4,1.67,,13.49,,,,13.9,8.0,5.71,0.32,,2.51,2.2,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,421.0,73.0,,,54.0,63.0,81.0,132.0,,,,,,78.0,210.0,29.8,76.0,4.34,,,,,,,,,,,,,631.0,16.1,35.54,4.61,19.88,4.74,1.41,5.26,0.86,5.46,1.13,3.3,,2.95,0.45,,0.27,,,,,,,,,8.3,,1.52,0.226,,,,,,,,,,,,,,,,,,,,,,,,,,
North China Craton,"GEOCHEMISTRY OF NEOARCHEAN (CA. 2.55-2.50 GA) VOLCANIC AND OPHIOLITIC ROCKS IN THE WUTAISHAN GREENSTONE BELT, CENTRAL OROGENIC BELT, NORTH CHINA CRATON: IMPLICATIONS FPR GEODYNAMIC SETTING AND CONTINENTAL GROWTH",TK16,BASALT,38.5,113.0,2500.0,ARCHEAN,2550.0,2500.0,2525.0,2550.0,0.161903352,"GEOCHEMISTRY OF NEOARCHEAN (CA. 2.55-2.50 GA) VOLCANIC AND OPHIOLITIC ROCKS IN THE WUTAISHAN GREENSTONE BELT, CENTRAL OROGENIC BELT, NORTH CHINA CRATON: IMPLICATIONS FPR GEODYNAMIC SETTING AND CONTINENTAL GROWTH",ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),North China Craton,,38.5,38.5,113.0,113.0,,,,TK16,BASALT,2500000000.0,2550000000.0,PALEO,,,,,BASALT,,,,,WR,49.34,0.95,,14.64,,,,12.9,9.77,7.77,0.21,,2.75,0.08,0.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,264.0,211.0,,,38.0,97.0,52.0,68.0,,,,,,2.0,187.0,17.4,25.0,1.71,,,,,,,,,,,,,41.0,2.84,7.67,1.17,5.95,1.93,0.72,2.64,0.45,3.17,0.68,2.01,,1.92,0.27,,0.12,,,,,,,,,,,0.24,0.036,,,,,,,,,,,,,,,,,,,,,,,,,,
North China Craton,"GEOCHEMISTRY OF NEOARCHEAN (CA. 2.55-2.50 GA) VOLCANIC AND OPHIOLITIC ROCKS IN THE WUTAISHAN GREENSTONE BELT, CENTRAL OROGENIC BELT, NORTH CHINA CRATON: IMPLICATIONS FPR GEODYNAMIC SETTING AND CONTINENTAL GROWTH",2002-86,BASALT,38.9303,113.693,2500.0,ARCHEAN,2550.0,2500.0,2525.0,2550.0,0.840905905,"GEOCHEMISTRY OF NEOARCHEAN (CA. 2.55-2.50 GA) VOLCANIC AND OPHIOLITIC ROCKS IN THE WUTAISHAN GREENSTONE BELT, CENTRAL OROGENIC BELT, NORTH CHINA CRATON: IMPLICATIONS FPR GEODYNAMIC SETTING AND CONTINENTAL GROWTH",ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),North China Craton,,38.9303,38.9303,113.693,113.693,,,,2002-86,BASALT,2500000000.0,2550000000.0,PALEO,,,,,BASALT,,,,,WR,47.7,0.61,,14.39,,,,13.73,9.88,9.56,0.29,,1.79,0.05,0.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,199.0,207.0,,,35.0,63.0,,114.0,,,,,,11.0,48.0,16.0,15.0,1.73,,,,,,,,,,,,,78.0,3.1,7.41,1.05,5.36,1.88,1.07,2.54,0.44,2.87,0.6,1.81,,1.64,0.25,,0.09,,,,,,,,,,,0.21,0.067,,,,,,,,,,,,,,,,,,,,,,,,,,
North China Craton,"GEOCHEMISTRY OF NEOARCHEAN (CA. 2.55-2.50 GA) VOLCANIC AND OPHIOLITIC ROCKS IN THE WUTAISHAN GREENSTONE BELT, CENTRAL OROGENIC BELT, NORTH CHINA CRATON: IMPLICATIONS FPR GEODYNAMIC SETTING AND CONTINENTAL GROWTH",2002-64A,BASALT,38.8689,113.714,2500.0,ARCHEAN,2550.0,2500.0,2525.0,2550.0,0.997932315,"GEOCHEMISTRY OF NEOARCHEAN (CA. 2.55-2.50 GA) VOLCANIC AND OPHIOLITIC ROCKS IN THE WUTAISHAN GREENSTONE BELT, CENTRAL OROGENIC BELT, NORTH CHINA CRATON: IMPLICATIONS FPR GEODYNAMIC SETTING AND CONTINENTAL GROWTH",ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),North China Craton,,38.8689,38.8689,113.714,113.714,,,,2002-64A,BASALT,2500000000.0,2550000000.0,PALEO,,,,,BASALT,,,,,WR,50.6,0.97,,15.58,,,,10.37,9.67,7.64,0.2,,0.77,2.95,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,324.0,270.0,,,64.0,205.0,68.0,129.0,,,,,,20.0,441.0,15.3,18.0,1.01,,,,,,,,,,,,,194.0,6.23,13.62,2.02,9.25,2.53,0.88,2.89,0.49,3.0,0.59,1.7,,1.45,0.2,,0.07,,,,,,,,,5.6,,0.75,0.141,,,,,,,,,,,,,,,,,,,,,,,,,,
North China Craton,"GEOCHEMISTRY OF NEOARCHEAN (CA. 2.55-2.50 GA) VOLCANIC AND OPHIOLITIC ROCKS IN THE WUTAISHAN GREENSTONE BELT, CENTRAL OROGENIC BELT, NORTH CHINA CRATON: IMPLICATIONS FPR GEODYNAMIC SETTING AND CONTINENTAL GROWTH",2002-85,BASALT,38.9303,113.693,2500.0,ARCHEAN,2550.0,2500.0,2525.0,2550.0,0.06588079,"GEOCHEMISTRY OF NEOARCHEAN (CA. 2.55-2.50 GA) VOLCANIC AND OPHIOLITIC ROCKS IN THE WUTAISHAN GREENSTONE BELT, CENTRAL OROGENIC BELT, NORTH CHINA CRATON: IMPLICATIONS FPR GEODYNAMIC SETTING AND CONTINENTAL GROWTH",ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),North China Craton,,38.9303,38.9303,113.693,113.693,,,,2002-85,BASALT,2500000000.0,2550000000.0,PALEO,,,,,BASALT,,,,,WR,48.82,1.03,,12.57,,,,13.61,9.7,10.81,0.28,,1.28,0.09,0.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,234.0,139.0,,,32.0,44.0,5.0,99.0,,,,,,9.0,32.0,32.0,32.0,3.49,,,,,,,,,,,,,76.0,11.49,26.1,3.42,15.29,4.3,1.89,5.58,0.93,5.87,1.19,3.45,,3.16,0.48,,0.23,,,,,,,,,8.1,,0.75,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,
North China Craton,"GEOCHEMISTRY OF NEOARCHEAN (CA. 2.55-2.50 GA) VOLCANIC AND OPHIOLITIC ROCKS IN THE WUTAISHAN GREENSTONE BELT, CENTRAL OROGENIC BELT, NORTH CHINA CRATON: IMPLICATIONS FPR GEODYNAMIC SETTING AND CONTINENTAL GROWTH",TK-15,BASALT,38.5,113.0,2500.0,ARCHEAN,2550.0,2500.0,2525.0,2550.0,0.129917592,"GEOCHEMISTRY OF NEOARCHEAN (CA. 2.55-2.50 GA) VOLCANIC AND OPHIOLITIC ROCKS IN THE WUTAISHAN GREENSTONE BELT, CENTRAL OROGENIC BELT, NORTH CHINA CRATON: IMPLICATIONS FPR GEODYNAMIC SETTING AND CONTINENTAL GROWTH",ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),North China Craton,,38.5,38.5,113.0,113.0,,,,TK-15,BASALT,2500000000.0,2550000000.0,PALEO,,,,,BASALT,,,,,WR,51.22,1.03,,13.58,,,,12.73,10.19,6.97,0.22,,0.56,1.95,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,340.0,180.0,,,60.0,83.0,54.0,91.0,,,,,,12.0,175.0,20.3,22.0,2.21,,,,,,,,,,,,,151.0,9.33,20.86,2.75,11.89,2.91,0.9,3.32,0.56,3.65,0.77,2.33,,2.2,0.33,,0.14,,,,,,,,,2.8,,0.94,0.107,,,,,,,,,,,,,,,,,,,,,,,,,,
North China Craton,"GEOCHEMISTRY OF NEOARCHEAN (CA. 2.55-2.50 GA) VOLCANIC AND OPHIOLITIC ROCKS IN THE WUTAISHAN GREENSTONE BELT, CENTRAL OROGENIC BELT, NORTH CHINA CRATON: IMPLICATIONS FPR GEODYNAMIC SETTING AND CONTINENTAL GROWTH",2002-93,BASALT,38.5,113.0,2500.0,ARCHEAN,2550.0,2500.0,2525.0,2550.0,0.943702698,"GEOCHEMISTRY OF NEOARCHEAN (CA. 2.55-2.50 GA) VOLCANIC AND OPHIOLITIC ROCKS IN THE WUTAISHAN GREENSTONE BELT, CENTRAL OROGENIC BELT, NORTH CHINA CRATON: IMPLICATIONS FPR GEODYNAMIC SETTING AND CONTINENTAL GROWTH",ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),North China Craton,,38.5,38.5,113.0,113.0,,,,2002-93,BASALT,2500000000.0,2550000000.0,PALEO,,,,,BASALT,,,,,WR,49.32,1.64,,13.3,,,,14.98,8.95,5.67,0.3,,2.01,1.9,0.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,451.0,93.0,,,58.0,48.0,63.0,122.0,,,,,,61.0,167.0,26.3,29.0,3.45,,,,,,,,,,,,,416.0,11.95,28.06,3.75,16.14,4.78,1.24,4.45,0.77,4.89,1.03,3.04,,2.85,0.41,,0.24,,,,,,,,,8.4,,0.8,0.552,,,,,,,,,,,,,,,,,,,,,,,,,,
North China Craton,"GEOCHEMISTRY OF NEOARCHEAN (CA. 2.55-2.50 GA) VOLCANIC AND OPHIOLITIC ROCKS IN THE WUTAISHAN GREENSTONE BELT, CENTRAL OROGENIC BELT, NORTH CHINA CRATON: IMPLICATIONS FPR GEODYNAMIC SETTING AND CONTINENTAL GROWTH",2002-92,BASALT,38.5,113.0,2500.0,ARCHEAN,2550.0,2500.0,2525.0,2550.0,0.496836662,"GEOCHEMISTRY OF NEOARCHEAN (CA. 2.55-2.50 GA) VOLCANIC AND OPHIOLITIC ROCKS IN THE WUTAISHAN GREENSTONE BELT, CENTRAL OROGENIC BELT, NORTH CHINA CRATON: IMPLICATIONS FPR GEODYNAMIC SETTING AND CONTINENTAL GROWTH",ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),North China Craton,,38.5,38.5,113.0,113.0,,,,2002-92,BASALT,2500000000.0,2550000000.0,PALEO,,,,,BASALT,,,,,WR,49.54,0.97,,16.75,,,,10.86,8.65,6.96,0.14,,1.67,3.06,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,223.0,155.0,,,53.0,158.0,78.0,86.0,,,,,,43.0,356.0,17.4,63.0,3.23,,,,,,,,,,,,,411.0,11.46,27.49,3.67,15.76,3.53,1.18,3.43,0.56,3.29,0.68,2.04,,1.82,0.28,,0.19,,,,,,,,,3.7,,0.69,0.099,,,,,,,,,,,,,,,,,,,,,,,,,,
North China Craton,"GEOCHEMISTRY OF NEOARCHEAN (CA. 2.55-2.50 GA) VOLCANIC AND OPHIOLITIC ROCKS IN THE WUTAISHAN GREENSTONE BELT, CENTRAL OROGENIC BELT, NORTH CHINA CRATON: IMPLICATIONS FPR GEODYNAMIC SETTING AND CONTINENTAL GROWTH",2002-72,BASALT,38.8733,113.767,2500.0,ARCHEAN,2550.0,2500.0,2525.0,2550.0,0.865588546,"GEOCHEMISTRY OF NEOARCHEAN (CA. 2.55-2.50 GA) VOLCANIC AND OPHIOLITIC ROCKS IN THE WUTAISHAN GREENSTONE BELT, CENTRAL OROGENIC BELT, NORTH CHINA CRATON: IMPLICATIONS FPR GEODYNAMIC SETTING AND CONTINENTAL GROWTH",ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),North China Craton,,38.8733,38.8733,113.767,113.767,,,,2002-72,BASALT,2500000000.0,2550000000.0,PALEO,,,,,BASALT,,,,,WR,51.09,0.94,,13.79,,,,12.88,9.82,6.53,0.21,,0.9,2.31,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,369.0,131.0,,,67.0,69.0,84.0,178.0,,,,,,41.0,252.0,20.1,32.0,2.13,,,,,,,,,,,,,122.0,6.8,15.62,2.13,9.65,2.64,0.89,3.11,0.55,3.67,0.79,2.33,,2.23,0.32,,0.14,,,,,,,,,7.3,,0.61,0.094,,,,,,,,,,,,,,,,,,,,,,,,,,
